,date,newspaper,circulation
626,05.08.2019,P.FOTOMAÇ,76.291
627,05.08.2019,FANATİK,74.31
628,05.08.2019,KORKUSUZ,61.518
629,05.08.2019,YENİ AKİT,57.383
630,05.08.2019,YENİ ASIR,50.303999999999995
631,05.08.2019,YENİ BİRLİK,31.73
632,05.08.2019,CUMHURİYET,29.956
633,05.08.2019,AYDINLIK,15.037
634,05.08.2019,DOĞRU HABER,13.305
635,05.08.2019,KARAR,10.805
636,12.08.2019,SÖZCÜ,256.842
637,12.08.2019,SABAH,251.632
638,12.08.2019,HÜRRİYET,209.197
639,12.08.2019,POSTA,155.81799999999998
640,12.08.2019,MİLLİYET,123.98
641,12.08.2019,TÜRKİYE,123.616
642,12.08.2019,YENİ ŞAFAK,105.743
643,12.08.2019,GÜNEŞ,101.779
644,12.08.2019,STAR,101.54899999999999
645,12.08.2019,AKŞAM,101.295
646,12.08.2019,TAKVİM,101.181
647,12.08.2019,P.FOTOMAÇ,80.445
648,12.08.2019,FANATİK,78.755
649,12.08.2019,KORKUSUZ,63.07899999999999
650,12.08.2019,YENİ AKİT,56.982
651,12.08.2019,YENİ ASIR,50.129
652,12.08.2019,YENİ BİRLİK,31.72
653,12.08.2019,CUMHURİYET,29.089000000000002
654,12.08.2019,AYDINLIK,14.619000000000002
655,12.08.2019,DOĞRU HABER,12.892000000000001
656,12.08.2019,KARAR,10.663
657,19.08.2019,SABAH,265.05400000000003
658,19.08.2019,SÖZCÜ,263.233
659,19.08.2019,HÜRRİYET,218.93099999999998
660,19.08.2019,POSTA,168.986
661,19.08.2019,TÜRKİYE,128.519
662,19.08.2019,MİLLİYET,125.631
663,19.08.2019,TAKVİM,105.459
664,19.08.2019,YENİ ŞAFAK,103.947
665,19.08.2019,GÜNEŞ,102.137
666,19.08.2019,AKŞAM,101.751
667,19.08.2019,STAR,101.329
668,19.08.2019,P.FOTOMAÇ,82.99700000000001
669,19.08.2019,FANATİK,78.819
670,19.08.2019,KORKUSUZ,61.175
671,19.08.2019,YENİ AKİT,57.088
672,19.08.2019,YENİ ASIR,50.797
673,19.08.2019,YENİ BİRLİK,31.738000000000003
674,19.08.2019,CUMHURİYET,31.587
675,19.08.2019,AYDINLIK,14.864
676,19.08.2019,DOĞRU HABER,13.127
677,19.08.2019,KARAR,10.877
678,26.08.2019,SABAH,264.29200000000003
679,26.08.2019,SÖZCÜ,263.82
680,26.08.2019,HÜRRİYET,218.173
681,26.08.2019,POSTA,167.929
682,26.08.2019,TÜRKİYE,128.66
683,26.08.2019,MİLLİYET,125.431
684,26.08.2019,TAKVİM,104.96600000000001
685,26.08.2019,YENİ ŞAFAK,103.103
686,26.08.2019,GÜNEŞ,101.86
687,26.08.2019,AKŞAM,100.971
688,26.08.2019,STAR,100.917
689,26.08.2019,P.FOTOMAÇ,82.14
690,26.08.2019,FANATİK,78.98
691,26.08.2019,KORKUSUZ,60.745
692,26.08.2019,YENİ AKİT,57.001000000000005
693,26.08.2019,YENİ ASIR,50.708999999999996
694,26.08.2019,CUMHURİYET,32.754
695,26.08.2019,YENİ BİRLİK,31.721
696,26.08.2019,AYDINLIK,14.968
697,26.08.2019,DOĞRU HABER,13.130999999999998
698,26.08.2019,KARAR,10.859000000000002
699,02.09.2019,SABAH,263.445
700,02.09.2019,SÖZCÜ,261.89599999999996
701,02.09.2019,HÜRRİYET,217.393
702,02.09.2019,POSTA,165.49099999999999
703,02.09.2019,TÜRKİYE,127.98299999999999
704,02.09.2019,MİLLİYET,125.395
705,02.09.2019,TAKVİM,104.279
706,02.09.2019,YENİ ŞAFAK,103.338
707,02.09.2019,GÜNEŞ,102.04
708,02.09.2019,AKŞAM,101.305
709,02.09.2019,STAR,101.18299999999999
710,02.09.2019,P.FOTOMAÇ,74.316
711,02.09.2019,FANATİK,73.729
712,02.09.2019,KORKUSUZ,60.828
713,02.09.2019,YENİ AKİT,57.06399999999999
714,02.09.2019,YENİ ASIR,50.723
715,02.09.2019,YENİ BİRLİK,31.709
716,02.09.2019,CUMHURİYET,29.95
717,02.09.2019,AYDINLIK,15.137
718,02.09.2019,DOĞRU HABER,13.084000000000001
719,02.09.2019,KARAR,10.939
720,09.09.2019,SABAH,263.374
721,09.09.2019,SÖZCÜ,258.344
722,09.09.2019,HÜRRİYET,216.553
723,09.09.2019,POSTA,165.127
724,09.09.2019,TÜRKİYE,127.939
725,09.09.2019,MİLLİYET,125.404
726,09.09.2019,TAKVİM,103.561
727,09.09.2019,YENİ ŞAFAK,103.27799999999999
728,09.09.2019,GÜNEŞ,101.82
729,09.09.2019,AKŞAM,101.215
730,09.09.2019,STAR,101.16
731,09.09.2019,P.FOTOMAÇ,72.707
732,09.09.2019,FANATİK,71.335
733,09.09.2019,KORKUSUZ,60.516000000000005
734,09.09.2019,YENİ AKİT,56.935
735,09.09.2019,YENİ ASIR,50.708
736,09.09.2019,YENİ BİRLİK,31.712
737,09.09.2019,CUMHURİYET,30.349
738,09.09.2019,AYDINLIK,14.849
739,09.09.2019,DOĞRU HABER,13.061
740,09.09.2019,KARAR,11.045
741,16.09.2019,SABAH,264.506
742,16.09.2019,SÖZCÜ,258.941
743,16.09.2019,HÜRRİYET,216.218
744,16.09.2019,POSTA,164.917
745,16.09.2019,TÜRKİYE,128.408
746,16.09.2019,MİLLİYET,125.76
747,16.09.2019,TAKVİM,103.64200000000001
748,16.09.2019,YENİ ŞAFAK,103.19
749,16.09.2019,GÜNEŞ,102.404
750,16.09.2019,AKŞAM,101.80799999999999
751,16.09.2019,STAR,101.58
752,16.09.2019,P.FOTOMAÇ,73.538
753,16.09.2019,FANATİK,70.926
754,16.09.2019,KORKUSUZ,60.333
755,16.09.2019,YENİ AKİT,56.974
756,16.09.2019,YENİ ASIR,50.692
757,16.09.2019,YENİ BİRLİK,31.704
758,16.09.2019,CUMHURİYET,30.142
759,16.09.2019,AYDINLIK,14.945
760,16.09.2019,DOĞRU HABER,13.171
761,16.09.2019,KARAR,11.052999999999999
762,23.09.2019,SABAH,264.89099999999996
763,23.09.2019,SÖZCÜ,253.97400000000002
764,23.09.2019,HÜRRİYET,211.86
765,23.09.2019,POSTA,164.912
766,23.09.2019,TÜRKİYE,128.893
767,23.09.2019,MİLLİYET,126.24799999999999
768,23.09.2019,TAKVİM,103.932
769,23.09.2019,YENİ ŞAFAK,103.17399999999999
770,23.09.2019,GÜNEŞ,102.508
771,23.09.2019,AKŞAM,101.625
772,23.09.2019,STAR,101.31
773,23.09.2019,P.FOTOMAÇ,71.86
774,23.09.2019,FANATİK,70.006
775,23.09.2019,KORKUSUZ,60.125
776,23.09.2019,YENİ AKİT,57.07
777,23.09.2019,YENİ ASIR,50.68
778,23.09.2019,YENİ BİRLİK,31.705
779,23.09.2019,CUMHURİYET,29.674
780,23.09.2019,AYDINLIK,14.864
781,23.09.2019,DOĞRU HABER,13.247
782,23.09.2019,KARAR,10.984000000000002
783,30.09.2019,SABAH,257.1
784,30.09.2019,SÖZCÜ,250.433
785,30.09.2019,HÜRRİYET,213.795
786,30.09.2019,POSTA,163.894
787,30.09.2019,TÜRKİYE,128.35299999999998
788,30.09.2019,MİLLİYET,126.82700000000001
789,30.09.2019,YENİ ŞAFAK,103.427
790,30.09.2019,TAKVİM,102.891
791,30.09.2019,GÜNEŞ,102.708
792,30.09.2019,AKŞAM,101.994
793,30.09.2019,STAR,101.589
794,30.09.2019,P.FOTOMAÇ,70.935
795,30.09.2019,FANATİK,69.07300000000001
796,30.09.2019,KORKUSUZ,60.067
797,30.09.2019,YENİ AKİT,57.082
798,30.09.2019,YENİ ASIR,50.824
799,30.09.2019,YENİ BİRLİK,31.706999999999997
800,30.09.2019,CUMHURİYET,30.052
801,30.09.2019,AYDINLIK,14.923
802,30.09.2019,DOĞRU HABER,13.200999999999999
803,30.09.2019,KARAR,10.907
804,07.10.2019,SÖZCÜ,249.204
805,07.10.2019,SABAH,248.58700000000002
806,07.10.2019,HÜRRİYET,213.649
807,07.10.2019,POSTA,163.499
808,07.10.2019,TÜRKİYE,128.336
809,07.10.2019,MİLLİYET,126.12
810,07.10.2019,YENİ ŞAFAK,103.12
811,07.10.2019,TAKVİM,102.18
812,07.10.2019,GÜNEŞ,102.09299999999999
813,07.10.2019,AKŞAM,101.82
814,07.10.2019,STAR,101.147
815,07.10.2019,FANATİK,66.345
816,07.10.2019,P.FOTOMAÇ,65.641
817,07.10.2019,KORKUSUZ,59.665
818,07.10.2019,YENİ AKİT,56.976000000000006
819,07.10.2019,YENİ ASIR,50.681999999999995
820,07.10.2019,YENİ BİRLİK,31.709
821,07.10.2019,CUMHURİYET,29.815
822,07.10.2019,AYDINLIK,15.158
823,07.10.2019,DOĞRU HABER,13.194
824,07.10.2019,KARAR,10.972000000000001
825,14.10.2019,SABAH,248.625
826,14.10.2019,SÖZCÜ,248.56599999999997
827,14.10.2019,HÜRRİYET,215.52700000000002
828,14.10.2019,POSTA,162.738
829,14.10.2019,TÜRKİYE,128.964
830,14.10.2019,MİLLİYET,126.37100000000001
831,14.10.2019,YENİ ŞAFAK,103.54899999999999
832,14.10.2019,GÜNEŞ,102.488
833,14.10.2019,AKŞAM,102.09299999999999
834,14.10.2019,TAKVİM,101.87
835,14.10.2019,STAR,101.426
836,14.10.2019,P.FOTOMAÇ,68.35300000000001
837,14.10.2019,FANATİK,66.191
838,14.10.2019,KORKUSUZ,58.75899999999999
839,14.10.2019,YENİ AKİT,57.12
840,14.10.2019,YENİ ASIR,50.468999999999994
841,14.10.2019,YENİ BİRLİK,31.721999999999998
842,14.10.2019,CUMHURİYET,29.82
843,14.10.2019,AYDINLIK,14.523
844,14.10.2019,DOĞRU HABER,13.196
845,14.10.2019,KARAR,10.950999999999999
846,21.10.2019,SÖZCÜ,248.09099999999998
847,21.10.2019,SABAH,247.97799999999998
848,21.10.2019,HÜRRİYET,213.778
849,21.10.2019,POSTA,162.52700000000002
850,21.10.2019,TÜRKİYE,129.407
851,21.10.2019,MİLLİYET,126.771
852,21.10.2019,YENİ ŞAFAK,103.095
853,21.10.2019,GÜNEŞ,102.81700000000001
854,21.10.2019,TAKVİM,102.12
855,21.10.2019,AKŞAM,101.906
856,21.10.2019,STAR,101.244
857,21.10.2019,P.FOTOMAÇ,69.219
858,21.10.2019,FANATİK,68.146
859,21.10.2019,KORKUSUZ,59.81100000000001
860,21.10.2019,YENİ AKİT,56.95399999999999
861,21.10.2019,YENİ ASIR,50.617
862,21.10.2019,YENİ BİRLİK,31.706999999999997
863,21.10.2019,CUMHURİYET,29.636999999999997
864,21.10.2019,AYDINLIK,14.644
865,21.10.2019,DOĞRU HABER,13.212
866,21.10.2019,KARAR,10.907
